num_joins,num_where,has_order_by,has_group_by,query_length,rows_examined,buffer_pool_hit_ratio,connections_count,hour_of_day,day_of_week,num_subqueries,num_predicates,num_aggregates,is_peak_hour,is_slow
3,1,0,0,246,0,0.9665,2,1,4,0,0,0,0,1
2,0,1,1,247,0,0.9665,2,1,4,0,0,2,0,1
0,1,0,0,71,0,0.9764,2,10,4,1,0,1,1,1
0,1,0,0,69,0,0.9771,2,10,4,1,0,0,1,1
2,1,1,1,183,0,0.9999,2,23,4,0,0,2,0,1
1,1,1,1,155,0,0.9999,2,23,4,0,0,2,0,1
1,0,0,1,126,0,0.9999,2,23,4,0,0,2,0,1
2,0,1,1,154,0,0.9999,2,23,4,0,0,2,0,1
0,1,0,0,73,0,0.9999,2,23,4,0,0,1,0,1
2,0,1,1,171,0,0.9438,2,0,5,0,0,2,1,1
1,0,0,1,105,0,0.9461,2,0,5,0,0,1,1,1
2,1,1,1,197,0,0.9636,2,1,5,0,0,2,0,1
2,1,1,1,273,0,0.9683,2,1,5,0,0,3,0,1
3,1,1,1,259,0,0.9683,2,1,5,0,0,1,0,1
2,1,1,1,250,0,0.9683,2,1,5,0,0,1,0,1
0,4,1,0,283,0,0.9683,2,1,5,3,0,3,0,1
0,2,1,0,228,0,0.9709,2,1,5,2,0,2,0,1
1,3,1,0,383,0,0.9677,2,1,5,1,0,0,0,1
0,1,1,0,207,0,0.9678,2,1,5,0,0,0,0,1
0,0,0,1,158,0,0.9668,2,1,5,0,0,3,0,1
0,4,1,0,539,0,0.9695,2,1,5,4,0,4,0,1
1,1,1,1,314,0,0.9816,2,1,5,1,0,1,0,1
0,0,1,1,207,0,0.9812,2,1,5,0,0,1,0,1
2,0,1,1,280,0,0.983,2,1,5,0,0,1,0,1
0,0,1,0,51,0,0.9884,2,1,5,0,0,0,0,1
0,1,0,0,111,0,0.9884,2,1,5,1,0,1,0,1
2,1,0,0,293,0,0.9884,2,1,5,0,0,0,0,1
3,0,0,1,245,0,0.9884,2,1,5,0,0,1,0,1
0,0,0,1,173,0,0.9884,2,1,5,0,0,3,0,1
0,1,0,0,78,0,0.9899,2,1,5,0,0,0,0,1
0,1,0,0,54,0,0.9899,2,1,5,0,0,0,0,1
0,0,1,0,37,0,0.9899,2,1,5,0,0,0,0,1
0,1,0,0,78,0,0.9899,2,1,5,1,0,0,0,1
0,0,0,1,96,0,0.991,2,1,5,0,0,2,0,1
0,0,1,0,121,0,0.991,2,1,5,0,0,1,0,1
0,1,0,0,61,0,0.991,2,1,5,0,0,0,0,1
0,1,0,0,162,0,0.991,2,1,5,0,0,0,0,1
0,1,0,0,192,0,0.991,2,1,5,0,0,0,0,1
0,1,0,0,145,0,0.991,2,1,5,0,0,0,0,1
0,4,0,0,268,0,0.991,2,1,5,4,0,4,0,1
0,1,0,0,270,0,0.991,2,1,5,0,0,0,0,1
0,0,1,0,253,0,0.9912,2,1,5,0,0,1,0,1
1,1,1,0,195,0,0.9913,2,1,5,0,0,0,0,1
0,1,0,0,162,0,0.9913,2,1,5,0,0,0,0,1
3,1,0,0,215,0,0.9913,2,1,5,0,0,0,0,1
0,0,1,1,163,0,0.9913,2,1,5,0,0,2,0,1
0,0,1,0,280,0,0.9913,2,1,5,0,0,2,0,1
3,1,1,0,264,0,0.9917,2,1,5,0,0,0,0,1
4,0,0,1,383,0,0.9917,2,1,5,0,0,3,0,1
0,3,0,0,178,0,0.9917,2,1,5,2,0,0,0,1
0,0,1,1,189,0,0.9917,2,1,5,0,0,2,0,1
3,0,0,1,376,0,0.9917,2,1,5,0,0,2,0,1
3,1,0,1,417,0,0.9917,2,1,5,0,0,2,0,1
3,0,0,1,442,0,0.9917,2,1,5,0,0,2,0,1
2,1,1,1,631,0,0.9917,2,1,5,0,0,8,0,1
3,0,1,1,446,0,0.9917,2,1,5,0,0,4,0,1
4,1,1,1,647,0,0.9934,2,1,5,0,0,2,0,1
3,0,1,1,649,0,0.9934,2,1,5,0,0,8,0,1
3,0,1,1,751,0,0.9934,2,1,5,0,0,7,0,1
8,1,1,1,909,0,0.9934,2,1,5,0,0,5,0,1
1,3,1,1,699,0,0.9934,2,1,5,3,0,5,0,1
0,0,1,1,464,0,0.9934,2,1,5,0,0,8,0,1
0,6,1,0,620,0,0.9934,2,1,5,6,0,6,0,1
0,6,1,0,877,0,0.993,2,1,5,6,0,6,0,1
4,5,1,0,901,0,0.993,2,1,5,4,0,4,0,1
0,3,1,0,293,0,0.9935,2,1,5,3,0,3,0,1
0,1,0,0,199,0,0.9935,2,1,5,0,0,0,0,1
0,0,1,1,567,0,0.9935,2,1,5,0,0,9,0,1
8,1,1,1,872,0,0.9935,2,1,5,0,0,5,0,1
2,7,1,0,634,0,0.9935,2,1,5,6,0,5,0,1
6,0,1,1,1544,0,0.9935,2,1,5,0,0,24,0,1
4,7,1,0,1580,0,0.9935,2,1,5,6,0,6,0,1
0,2,0,0,101,0,0.9938,2,22,5,1,0,0,0,1
0,0,0,1,100,0,0.9938,2,22,5,0,0,1,0,1
0,1,0,0,114,0,0.9942,2,22,5,1,0,1,0,1
1,1,0,0,140,0,0.9942,2,22,5,1,0,1,0,1
0,1,0,0,48,0,0.9945,2,22,5,0,0,0,0,1
0,1,0,0,83,0,0.9945,2,22,5,1,0,0,0,1
0,2,0,0,96,0,0.9945,2,22,5,1,0,0,0,1
0,2,0,0,103,0,0.9945,2,22,5,1,0,0,0,1
0,1,0,0,93,0,0.9945,2,22,5,1,0,0,0,1
0,2,0,0,110,0,0.9875,2,22,5,1,0,0,0,1
0,2,0,0,126,0,0.9875,2,22,5,1,0,0,0,1
4,0,0,1,325,0,0.9875,2,22,5,0,0,1,0,1
2,0,0,1,282,0,0.9875,2,22,5,0,0,1,0,1
0,1,1,0,117,0,0.9875,2,22,5,0,0,0,0,1
0,0,1,0,147,0,0.9875,2,22,5,0,0,0,0,1
0,0,1,0,97,0,0.9877,2,22,5,0,0,0,0,1
0,0,1,0,109,0,0.9877,2,22,5,0,0,0,0,1
0,0,1,0,150,0,0.9877,2,22,5,0,0,0,0,1
0,0,1,0,150,0,0.9877,2,22,5,0,0,1,0,1
0,0,1,0,162,0,0.9877,2,22,5,0,0,0,0,1
0,0,1,0,164,0,0.9877,2,22,5,0,0,0,0,1
0,0,1,0,159,0,0.9881,2,22,5,0,0,0,0,1
0,0,1,0,164,0,0.9881,2,22,5,0,0,0,0,1
3,0,1,1,318,0,0.9881,2,22,5,0,0,2,0,1
0,0,1,0,213,0,0.9881,2,22,5,0,0,0,0,1
0,0,0,0,351,0,0.9858,2,23,5,0,0,0,0,1
0,0,0,0,345,0,0.9858,2,23,5,0,0,0,0,1
0,0,0,0,379,0,0.9858,2,23,5,0,0,0,0,1
0,0,0,0,371,0,0.9858,2,23,5,0,0,0,0,1
0,0,0,0,361,0,0.9858,2,23,5,0,0,0,0,1
0,0,0,0,222,0,0.9858,2,23,5,0,0,0,0,1
0,0,0,0,118,0,0.9858,2,23,5,0,0,0,0,1
0,0,0,0,311,0,0.9858,2,23,5,0,0,0,0,1
0,0,0,0,286,0,0.9858,2,23,5,0,0,0,0,1
0,0,0,0,267,0,0.9858,2,23,5,0,0,0,0,1
0,0,0,0,242,0,0.9858,2,23,5,0,0,0,0,1
0,0,0,0,204,0,0.9858,2,23,5,0,0,0,0,1
0,0,0,0,202,0,0.9858,2,23,5,0,0,0,0,1
0,0,0,0,265,0,0.9858,2,23,5,0,0,0,0,1
0,0,0,0,192,0,0.9858,2,23,5,0,0,0,0,1
0,0,0,0,179,0,0.9858,2,23,5,0,0,0,0,1
0,0,0,0,196,0,0.9914,2,23,5,0,0,0,0,1
0,0,0,0,189,0,0.9914,2,23,5,0,0,0,0,1
0,0,0,0,173,0,0.9914,2,23,5,0,0,0,0,1
0,0,0,0,136,0,0.9914,2,23,5,0,0,0,0,1
0,0,0,0,151,0,0.9914,2,23,5,0,0,0,0,1
2,0,0,0,121,0,0.9918,2,23,5,0,0,0,0,1
0,1,0,0,63,0,0.9918,2,23,5,0,0,0,0,1
2,0,0,0,133,0,0.9918,2,23,5,0,0,0,0,1
0,1,0,0,79,0,0.9918,2,23,5,0,0,0,0,1
1,0,0,1,144,0,0.9918,2,23,5,0,0,1,0,1
1,0,0,1,175,0,0.9916,2,23,5,1,0,1,0,1
1,0,0,1,125,0,0.9917,2,23,5,0,0,1,0,1
0,0,0,0,153,0,0.9935,2,23,5,0,0,0,0,1
0,0,0,0,145,0,0.9935,2,23,5,0,0,0,0,1
0,0,0,0,106,0,0.9933,2,23,5,0,0,0,0,1
2,1,1,1,323,0,0.9927,2,0,6,0,0,2,1,1
3,1,1,1,403,0,0.9927,2,0,6,0,0,3,1,1
2,1,1,1,352,0,0.9915,2,0,6,0,0,3,1,1
1,1,1,1,351,0,0.9915,2,0,6,0,0,3,1,1
3,0,1,1,353,0,0.9915,2,0,6,0,0,4,1,1
0,5,1,0,375,0,0.9915,2,0,6,4,0,4,1,1
0,4,1,0,447,0,0.9915,2,0,6,3,0,1,1,1
0,5,1,0,421,0,0.9915,2,0,6,4,0,4,1,1
0,3,1,1,414,0,0.9915,2,0,6,3,0,3,1,1
0,3,1,1,484,0,0.9915,2,0,6,3,0,3,1,1
0,3,1,1,350,0,0.9915,2,0,6,3,0,3,1,1
0,3,1,1,371,0,0.9915,2,0,6,3,0,2,1,1
0,5,1,1,501,0,0.9915,2,0,6,4,0,4,1,1
3,0,1,1,638,0,0.9915,2,0,6,0,0,6,1,1
1,3,1,0,538,0,0.9915,2,0,6,1,0,0,1,1
0,1,1,0,344,0,0.9915,2,0,6,0,0,2,1,1
0,0,1,0,319,0,0.9915,2,0,6,0,0,0,1,1
0,1,1,0,176,0,0.9915,2,0,6,0,0,0,1,1
0,1,1,0,303,0,0.9926,2,0,6,2,0,2,1,1
1,1,1,0,354,0,0.9926,2,0,6,0,0,0,1,1
0,2,1,0,251,0,0.9921,2,0,6,1,0,0,1,1
0,0,1,1,284,0,0.9922,2,0,6,0,0,3,1,1
6,0,1,1,617,0,0.9922,2,0,6,0,0,6,1,1
1,1,1,0,402,0,0.9923,2,0,6,0,0,0,1,1
2,2,1,1,722,0,0.9923,2,0,6,1,0,3,1,1
2,1,1,1,494,0,0.9923,2,0,6,0,0,4,1,1
2,1,1,1,848,0,0.9931,2,0,6,0,0,4,1,1
2,1,1,1,656,0,0.9931,2,0,6,0,0,7,1,1
2,2,1,1,846,0,0.9931,2,0,6,0,0,5,1,1
2,1,1,1,679,0,0.9931,2,0,6,0,0,9,1,1
0,0,1,1,479,0,0.9927,2,0,6,0,0,6,1,1
4,1,1,1,634,0,0.9927,2,0,6,0,0,5,1,1
6,1,1,1,921,0,0.9927,2,0,6,0,0,13,1,1
4,1,1,1,661,0,0.9927,2,0,6,0,0,9,1,1
1,0,1,1,1060,0,0.9927,2,0,6,0,0,6,1,1
0,0,1,1,560,0,0.9923,2,0,6,0,0,10,1,1
6,1,1,1,1015,0,0.9923,2,0,6,0,0,12,1,1
3,1,1,1,806,0,0.9925,2,0,6,0,0,6,1,1
3,0,1,1,742,0,0.993,2,0,6,0,0,5,1,1
6,1,1,1,1165,0,0.993,2,0,6,0,0,12,1,1
2,2,1,1,1144,0,0.993,2,0,6,0,0,7,1,1
4,1,1,1,635,0,0.993,2,0,6,0,0,7,1,1
2,0,1,1,919,0,0.993,2,0,6,0,0,7,1,1
6,1,1,1,1080,0,0.993,2,0,6,0,0,13,1,1
5,2,1,1,1559,0,0.993,2,0,6,1,0,15,1,1
2,1,1,1,1124,0,0.993,2,0,6,0,0,9,1,1
4,2,1,1,967,0,0.993,2,0,6,1,0,6,1,1
7,0,1,1,1134,0,0.9931,2,0,6,0,0,23,1,1
4,1,1,1,809,0,0.9929,2,1,6,0,0,6,0,1
1,1,1,1,626,0,0.9926,2,1,6,0,0,10,0,1
8,2,1,1,1335,0,0.9926,2,1,6,0,0,11,0,1
3,1,1,1,865,0,0.9926,2,1,6,0,0,13,0,1
4,0,1,1,881,0,0.9926,2,1,6,3,0,12,0,1
6,0,1,1,1232,0,0.9926,2,1,6,0,0,19,0,1
142,166,1,1,52136,0,0.9927,2,1,6,39,0,375,0,1
6,1,1,1,1250,0,0.9927,2,1,6,0,0,9,0,1
6,1,1,1,1102,0,0.9927,2,1,6,0,0,8,0,1
2,1,1,1,1053,0,0.9927,2,1,6,0,0,11,0,1
6,2,1,1,1181,0,0.9927,2,1,6,0,0,7,0,1
6,0,1,1,1292,0,0.9927,2,1,6,0,0,18,0,1
2,1,1,1,1063,0,0.9927,2,1,6,0,0,12,0,1
2,1,1,1,902,0,0.9928,2,13,6,0,0,13,0,1
4,1,1,1,939,0,0.9928,2,13,6,0,0,12,0,1
6,1,1,1,1733,0,0.9928,2,13,6,0,0,19,0,1
4,1,1,1,1294,0,0.9928,2,13,6,0,0,13,0,1
5,2,1,1,1448,0,0.9928,2,13,6,0,0,22,0,1
3,1,1,1,1305,0,0.9928,2,13,6,0,0,14,0,1
8,1,1,1,2177,0,0.9928,2,13,6,0,0,27,0,1
2,1,1,1,1105,0,0.9928,2,13,6,0,0,13,0,1
3,0,1,1,1588,0,0.9928,2,13,6,0,0,21,0,1
4,1,1,1,1737,0,0.9928,2,13,6,0,0,20,0,1
9,1,1,1,2324,0,0.9928,2,13,6,0,0,27,0,1
9,1,1,1,2474,0,0.9928,2,13,6,0,0,25,0,1
4,1,1,1,1464,0,0.9928,2,13,6,2,0,22,0,1
9,1,1,1,2897,0,0.9928,2,13,6,0,0,25,0,1
6,1,1,1,1930,0,0.9928,2,13,6,0,0,24,0,1
5,12,1,1,4701,0,0.9928,2,13,6,0,0,33,0,1
4,1,1,1,583,0,0.9927,2,14,6,0,0,6,1,1
3,1,1,1,541,0,0.9927,2,14,6,0,0,4,1,1
0,3,1,0,341,0,0.9927,2,14,6,3,0,3,1,1
1,1,1,1,407,0,0.992,2,14,6,0,0,5,1,1
3,1,1,1,512,0,0.992,2,14,6,0,0,3,1,1
2,1,1,1,591,0,0.992,2,14,6,0,0,6,1,1
3,1,1,1,712,0,0.992,2,14,6,0,0,2,1,1
4,0,1,1,757,0,0.992,2,14,6,0,0,7,1,1
4,1,1,1,738,0,0.992,2,14,6,0,0,8,1,1
2,1,1,1,567,0,0.992,2,14,6,0,0,5,1,1
3,1,1,1,756,0,0.992,2,14,6,0,0,4,1,1
1,1,1,1,461,0,0.992,2,14,6,0,0,4,1,1
3,1,1,1,669,0,0.992,2,14,6,0,0,10,1,1
5,1,1,1,765,0,0.992,2,14,6,1,0,9,1,1
2,1,1,1,616,0,0.992,2,14,6,0,0,8,1,1
5,0,1,1,921,0,0.992,2,14,6,0,0,11,1,1
5,0,1,1,1085,0,0.992,2,14,6,0,0,8,1,1
7,0,1,1,1031,0,0.992,2,14,6,0,0,12,1,1
0,1,0,0,50,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,58,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,43,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,43,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,52,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,43,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,53,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,51,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,44,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,45,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,62,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,51,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,40,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,49,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,43,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,55,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,55,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,58,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,52,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,41,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,45,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,48,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,45,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,46,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,41,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,54,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,42,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,47,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,45,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,52,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,45,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,41,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,45,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,44,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,57,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,40,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,39,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,43,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,47,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,56,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,49,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,50,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,46,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,47,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,52,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,55,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,57,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,47,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,51,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,45,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,49,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,47,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,59,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,55,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,47,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,56,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,46,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,53,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,48,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,54,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,62,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,45,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,47,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,49,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,51,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,46,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,42,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,56,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,62,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,42,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,51,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,44,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,49,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,58,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,49,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,47,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,58,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,42,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,50,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,48,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,51,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,48,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,42,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,46,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,48,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,49,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,44,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,46,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,57,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,45,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,52,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,46,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,51,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,43,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,50,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,43,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,57,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,46,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,58,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,58,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,44,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,53,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,51,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,59,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,41,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,60,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,57,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,42,0,0.992,2,15,6,0,0,0,1,0
0,1,0,0,44,0,0.992,2,15,6,0,0,0,1,0
